authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
93,93,"Ellison, Michael",2,"Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN USA.",univ tennessee,dept ecol & evolutionary biol,NA,knoxville,tn,usa,NA,NA,NA,WOS:000798731100008,22,J,2022,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
94,61145,"Simberloff, Daniel",3,"Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN USA.",univ tennessee,dept ecol & evolutionary biol,NA,knoxville,tn,usa,NA,NA,NA,WOS:000798731100008,22,J,2022,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
95,59929,"Beleyur, Thejasvi",1,"Azim Premji Univ, Sch Arts & Sci, Bangalore, Karnataka, India.",azim premji univ,sch arts & sci,NA,bangalore,karnataka,india,NA,NA,0000-0001-5360-4383,WOS:000693411000012,23,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
96,96,"Murthy, Tejas G.",2,"Indian Inst Sci, Bangalore, Karnataka, India.",indian inst sci,bangalore,NA,bangalore,karnataka,india,NA,NA,0000-0002-6264-7710,WOS:000693411000012,23,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
97,97,"Singh, Saurabh",3,"Indian Inst Sci, Bangalore, Karnataka, India.",indian inst sci,bangalore,NA,bangalore,karnataka,india,NA,AAO-7248-2020,0000-0002-1107-9266,WOS:000693411000012,23,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
98,37529,"Somanathan, Hema",4,"Indian Inst Sci Educ & Res, Sch Biol, Thiruvananthapuram, Kerala, India.",indian inst sci educ & res,sch biol,NA,thiruvananthapuram,kerala,india,NA,S-9684-2019,NA,WOS:000693411000012,23,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
99,37932,"Uma, Divya",5,"Azim Premji Univ, Sch Arts & Sci, Bangalore, Karnataka, India.",azim premji univ,sch arts & sci,NA,bangalore,karnataka,india,NA,NA,NA,WOS:000693411000012,23,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
100,100,"de Bruyn, P. J. Nico",4,"Univ Pretoria, Mammal Res Inst, Dept Zool & Entomol, Pretoria, South Africa.",univ pretoria,mammal res inst,NA,pretoria,NA,south africa,NA,E-4176-2010,0000-0002-9114-9569,WOS:000669227900023,24,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
101,101,"Jordaan, Rowan K.",1,"Univ Pretoria, Mammal Res Inst, Dept Zool & Entomol, Pretoria, South Africa.",univ pretoria,mammal res inst,NA,pretoria,NA,south africa,NA,NA,NA,WOS:000669227900023,24,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
102,102,"Oosthuizen, W. Chris",3,"Nelson Mandela Univ, Inst Coastal & Marine Res, Marine Apex Predator Res Unit, Port Elizabeth, South Africa.",nelson mandela univ,inst coastal & marine res,NA,port elizabeth,NA,south africa,NA,I-2947-2016,0000-0003-2905-6297,WOS:000669227900023,24,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
103,103,"Reisinger, Ryan R.",2,"La Rochelle Univ, Ctr Etud Biol Chize CEBC, UMR 7372 CNRS, Villiers En Bois, France.",la rochelle univ,ctr etud biol chize cebc,7372,villiers en bois,NA,france,NA,D-6151-2014,0000-0002-8933-6875,WOS:000669227900023,24,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
104,104,"Boyle, W. Alice",2,"Kansas State Univ, Div Biol, Ackert Hall, Manhattan, KS 66506 USA.",kansas state univ,div biol,66506,manhattan,ks,usa,NA,G-1872-2010,0000-0002-2880-142X,WOS:000669227900015,25,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
105,105,"Shogren, Elsie H.",1,"Univ Rochester, Dept Biol, Rochester, NY 14627 USA.",univ rochester,dept biol,14627,rochester,ny,usa,NA,ABF-4103-2021,0000-0002-8619-3549,WOS:000669227900015,25,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
106,22160,"Allen, Connie R. B.",1,"Univ Exeter, Coll Life & Environm Sci, Ctr Res Anim Behav, Exeter, Devon, England.",univ exeter,coll life & environm sci,NA,exeter,NA,england,NA,NA,0000-0003-3921-8608,WOS:000655320000017,26,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
107,5580,"Brent, Lauren J. N.",2,"Univ Exeter, Coll Life & Environm Sci, Ctr Res Anim Behav, Exeter, Devon, England.",univ exeter,coll life & environm sci,NA,exeter,NA,england,NA,NA,NA,WOS:000655320000017,26,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
108,108,"Croft, Darren P.",4,"Univ Exeter, Coll Life & Environm Sci, Ctr Res Anim Behav, Exeter, Devon, England.",univ exeter,coll life & environm sci,NA,exeter,NA,england,NA,KBC-3272-2024,0000-0001-6869-5097,WOS:000655320000017,26,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
109,108,"Croft, Darren P.",4,"Univ Exeter, Coll Life & Environm Sci, Ctr Res Anim Behav, Exeter, Devon, England.",univ exeter,coll life & environm sci,NA,exeter,NA,england,NA,B-5503-2009,0000-0001-6869-5097,WOS:000655320000017,26,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
110,110,"Motsentwa, Thatayaone",3,"Elephants Africa, London, England.",elephants africa,NA,NA,elephants africa,NA,england,NA,NA,NA,WOS:000655320000017,26,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
111,11625,"Castellano, Sergio",1,"Univ Turin, Dept Life Sci & Syst Biol, Turin, Italy.",univ turin,dept life sci & syst biol,NA,turin,NA,italy,NA,NA,NA,WOS:000645681000013,27,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
112,112,"Friard, Olivier",2,"Univ Turin, Dept Life Sci & Syst Biol, Turin, Italy.",univ turin,dept life sci & syst biol,NA,turin,NA,italy,NA,ABG-2435-2021,0000-0002-0374-9872,WOS:000645681000013,27,J,2021,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
113,113,"Duf, Callum",2,"Univ Liverpool, Inst Integrat Biol, Neston, England.",univ liverpool,inst integrat biol,NA,NA,NA,england,NA,NA,0000-0003-4456-3553,WOS:000598905300006,28,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
114,114,"Ioannou, Christos C.",4,"Univ Bristol, Sch Biol Sci, Life Sci Bldg,24 Tyndall Ave, Bristol BS8 1TQ, Avon, England.",univ bristol,sch biol sci,bs81tq,bristol,avon,england,NA,NA,0000-0002-9739-889X,WOS:000598905300006,28,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
115,115,"Ramnarine, Indar W.",3,"Univ West Indies St Augustine, Dept Life Sci, St Augustine, Trinidad Tobago.",univ west indies st augustine,dept life sci,NA,saint augustine,NA,trinidad tobago,NA,NA,NA,WOS:000598905300006,28,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
116,116,"Szopa-Comley, Andrew W.",1,"Univ Bristol, Sch Biol Sci, Life Sci Bldg,24 Tyndall Ave, Bristol BS8 1TQ, Avon, England.",univ bristol,sch biol sci,bs81tq,bristol,avon,england,NA,NA,0000-0003-1269-5201,WOS:000598905300006,28,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
117,117,"Benedict, Lauryn",3,"Univ Northern Colorado, Sch Biol Sci, Greeley, CO USA.",univ northern colorado,sch biol sci,NA,greeley,co,usa,NA,NA,0000-0002-2898-0317,WOS:000581858400010,29,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
118,7815,"Odom, Karan J.",2,"Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.",cornell univ,dept neurobiol & behav,14853,ithaca,ny,usa,NA,NA,NA,WOS:000581858400010,29,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
119,119,"Safran, Rebecca J.",4,"Univ Colorado, Dept Ecol & Evolutionary Biol, Boulder, CO 80309 USA.",univ colorado,dept ecol & evolutionary biol,80309,boulder,co,usa,NA,NA,NA,WOS:000581858400010,29,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
120,120,"Wilkins, Matthew R.",1,"Univ Colorado, Dept Ecol & Evolutionary Biol, Boulder, CO 80309 USA.",univ colorado,dept ecol & evolutionary biol,80309,boulder,co,usa,NA,NA,0000-0002-3162-6749,WOS:000581858400010,29,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
121,121,"Giglio, Erin M.",1,"Univ Texas Austin, Dept Ecol Evolut & Behav, Austin, TX 78712 USA.",univ texas austin,dept ecol evolut & behav,78712,austin,tx,usa,NA,NA,NA,WOS:000566536800020,30,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
122,122,"Phelps, Steven M.",2,"Univ Texas Austin, Dept Ecol Evolut & Behav, Austin, TX 78712 USA.",univ texas austin,dept ecol evolut & behav,78712,austin,tx,usa,NA,NA,NA,WOS:000566536800020,30,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
123,123,"Bourchier, Tenal",4,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,NA,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
124,124,"Boutin, Stan",5,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,A-2619-2014,0000-0001-6317-038X,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
125,125,"Coltman, David W.",13,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,A-4453-2012,0000-0002-1268-2307,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
126,125,"Coltman, David W.",13,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,HZL-7279-2023,0000-0002-1268-2307,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
127,127,"Dantzer, Ben",12,"Univ Michigan, Dept Psychol, Ann Arbor, MI USA.",univ michigan,dept psychol,NA,ann arbor,mi,usa,NA,E-9779-2011,0000-0002-3058-265X,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
128,128,"Gorrell, Jamieson C.",11,"Vancouver Isl Univ, Biol Dept, Nanaimo, BC, Canada.",vancouver isl univ,biol dept,NA,nanaimo,NA,canada,NA,AAU-7691-2020,0000-0001-8235-2461,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
129,129,"Haimalainen, Anni",14,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,NA,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
130,130,"Haines, Jessica A.",1,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,I-3641-2019,0000-0002-0919-3860,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
131,131,"Humphries, Murray M.",10,"McGill Univ, Dept Nat Resource Sci, Ste Anne De Bellevue, PQ, Canada.",mcgill univ,dept nat resource sci,NA,saint anne de bellevue,NA,canada,NA,NA,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
132,132,"Kelley, Amanda D.",9,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,NA,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
133,133,"Lane, Jeffrey E.",8,"Univ Saskatchewan, Dept Biol, Saskatoon, SK, Canada.",univ saskatchewan,dept biol,NA,saskatoon,NA,canada,NA,JUV-2712-2023,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
134,134,"McAdam, Andrew G.",7,"Univ Guelph, Dept Integrat Biol, Guelph, ON, Canada.",univ guelph,dept integrat biol,NA,guelph,NA,canada,NA,G-1802-2010,0000-0001-7323-2572,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
135,135,"Nason, Sarah E.",2,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,NA,NA,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
136,136,"Skurdal, Alyshia M. M.",3,"Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada.",univ alberta,dept biol sci,NA,edmonton,NA,canada,NA,NA,0000-0002-4195-4244,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
137,137,"Taylor, Ryan W.",6,"Stanford Univ, Dept Biol, Stanford, CA 94305 USA.",stanford univ,dept biol,94305,stanford,ca,usa,NA,NA,0000-0002-9003-6378,WOS:000566536800004,31,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
138,138,"Cheng, Wenda",3,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Peoples R China.",univ hong kong,sch biol sci,NA,hong kong,hong kong,china,NA,NA,0000-0002-2596-3028,WOS:000566536800012,32,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
139,139,"Lyu, Nan",2,"Beijing Normal Univ, Coll Life Sci, Minist Educ, Key Lab Biodivers & Ecol Engn, Beijing, Peoples R China.",beijing normal univ,coll life sci,NA,beijing,beijing,china,NA,NA,0000-0002-2544-6864,WOS:000566536800012,32,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
140,140,"Zhao, Jin-Ming",1,"Anhui Univ, Sch Resources & Environm Engn, Hefei 230601, Peoples R China.",anhui univ,sch resources & environm engn,230601,hefei,NA,china,NA,NA,NA,WOS:000566536800012,32,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
141,141,"Zhou, Li-Zhi",4,"Anhui Univ, Sch Resources & Environm Engn, Hefei 230601, Peoples R China.",anhui univ,sch resources & environm engn,230601,hefei,NA,china,NA,AAF-4535-2021,NA,WOS:000566536800012,32,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
142,11587,"Tang-Martinez, Zuleyma",1,"Univ Missouri, Dept Biol, One Univ Blvd, St Louis, MO 63121 USA.",univ missouri,dept biol,63121,saint louis,mo,usa,NA,NA,NA,WOS:000539211900027,33,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
143,143,"Jennings, Domhnall J.",1,"Queens Univ Belfast, Sch Biol Sci, 19 Chlorine Gardens, Belfast BT9 5DL, Antrim, North Ireland.",queens univ belfast,sch biol sci,bt95dl,belfast,antrim,northern ireland,NA,AAE-9250-2021,0000-0001-5369-3574,WOS:000534003600010,34,J,2020,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
144,17449,"Bernards, Mark A.",2,"Univ Western Ontario, Dept Biol, 1151 Richmond St, London, ON N6A 5B7, Canada.",univ western ontario,dept biol,n6a5b7,london,NA,canada,NA,NA,NA,WOS:000489574400007,35,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
145,145,"Grieves, Leanne A.",1,"Univ Western Ontario, Dept Biol, 1151 Richmond St, London, ON N6A 5B7, Canada.",univ western ontario,dept biol,n6a5b7,london,NA,canada,NA,U-1000-2019,0000-0002-6836-2177,WOS:000489574400007,35,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
146,146,"MacDougall-Shackleton, Elizabeth A.",3,"Univ Western Ontario, Dept Biol, 1151 Richmond St, London, ON N6A 5B7, Canada.",univ western ontario,dept biol,n6a5b7,london,NA,canada,NA,NA,NA,WOS:000489574400007,35,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
147,147,"Armstrong, Eric",2,"Wilfrid Laurier Univ, Dept Psychol, 75 Univ Ave West, Waterloo, ON N2L 3C5, Canada.",wilfrid laurier univ,dept psychol,n2l3c5,waterloo,NA,canada,NA,NA,NA,WOS:000483362800016,36,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
148,148,"Ayoub, Ramy",1,"Wilfrid Laurier Univ, Dept Psychol, 75 Univ Ave West, Waterloo, ON N2L 3C5, Canada.",wilfrid laurier univ,dept psychol,n2l3c5,waterloo,NA,canada,NA,NA,0000-0001-7099-9284,WOS:000483362800016,36,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
149,51531,"Miller, Noam Y.",3,"Wilfrid Laurier Univ, Dept Psychol, 75 Univ Ave West, Waterloo, ON N2L 3C5, Canada.",wilfrid laurier univ,dept psychol,n2l3c5,waterloo,NA,canada,NA,NA,NA,WOS:000483362800016,36,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
150,4784,"Bonduriansky, Russell",2,"Univ New South Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Sydney, NSW 2052, Australia.",univ new south wales,sch biol earth & environm sci,2052,sydney,NA,australia,NA,NA,NA,WOS:000478986500012,37,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
151,151,"Burke, Nathan W.",1,"Univ New South Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Sydney, NSW 2052, Australia.",univ new south wales,sch biol earth & environm sci,2052,sydney,NA,australia,NA,AFJ-8622-2022,0000-0002-9843-926X,WOS:000478986500012,37,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
152,152,"Goubault, Marlene",3,"Univ Tours, Inst Rech Biol Insecte, UMR 7261 CNRS, Parc Grandmont, F-37200 Tours, France.",univ tours,inst rech biol insecte,37200,tours,NA,france,NA,B-4771-2016,NA,WOS:000467013300010,38,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
153,153,"Mathiron, Anthony G. E.",1,"Univ Tours, Inst Rech Biol Insecte, UMR 7261 CNRS, Parc Grandmont, F-37200 Tours, France.",univ tours,inst rech biol insecte,37200,tours,NA,france,NA,J-7196-2019,0000-0001-9286-7653,WOS:000467013300010,38,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
154,154,"Pottier, Patrice",2,"Univ Tours, Inst Rech Biol Insecte, UMR 7261 CNRS, Parc Grandmont, F-37200 Tours, France.",univ tours,inst rech biol insecte,37200,tours,NA,france,NA,AHB-7645-2022,0000-0003-2106-6597,WOS:000467013300010,38,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
155,155,"Richardson, Jon",1,"Univ Edinburgh, Inst Evolutionary Biol, Edinburgh, Midlothian, Scotland.",univ edinburgh,inst evolutionary biol,NA,edinburgh,NA,scotland,NA,AAB-6853-2019,0000-0001-5839-9315,WOS:000467013300008,39,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
156,156,"Smiseth, Per T.",2,"Univ Edinburgh, Inst Evolutionary Biol, Edinburgh, Midlothian, Scotland.",univ edinburgh,inst evolutionary biol,NA,edinburgh,NA,scotland,NA,AAH-2581-2019,0000-0001-6896-1332,WOS:000467013300008,39,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
157,156,"Smiseth, Per T.",2,"Univ Edinburgh, Inst Evolutionary Biol, Edinburgh, Midlothian, Scotland.",univ edinburgh,inst evolutionary biol,NA,edinburgh,NA,scotland,NA,F-2474-2011,0000-0001-6896-1332,WOS:000467013300008,39,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
158,158,"Chivers, Douglas P.",4,"Univ Saskatchewan, Dept Biol, Saskatoon, SK, Canada.",univ saskatchewan,dept biol,NA,saskatoon,NA,canada,NA,NA,0000-0002-9497-4329,WOS:000460566000001,40,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
159,159,"Ferrari, Maud C. O.",1,"Univ Saskatchewan, Dept Biomed Sci, WCVM, Saskatoon, SK S7N 5B4, Canada.",univ saskatchewan,dept biomed sci,s7n5b4,saskatoon,NA,canada,NA,A-9585-2008,NA,WOS:000460566000001,40,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
160,160,"McCormick, Mark, I",3,"James Cook Univ, Dept Marine Biol & Aquaculture, Townsville, Qld, Australia.",james cook univ,dept marine biol & aquaculture,NA,townsville,NA,australia,NA,JAC-7458-2023,0000-0001-9289-1645,WOS:000460566000001,40,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
161,160,"McCormick, Mark, I",3,"James Cook Univ, Dept Marine Biol & Aquaculture, Townsville, Qld, Australia.",james cook univ,dept marine biol & aquaculture,NA,townsville,NA,australia,NA,J-8301-2014,0000-0001-9289-1645,WOS:000460566000001,40,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
162,162,"Warren, Donald T.",2,"James Cook Univ, Dept Marine Biol & Aquaculture, Townsville, Qld, Australia.",james cook univ,dept marine biol & aquaculture,NA,townsville,NA,australia,NA,NA,NA,WOS:000460566000001,40,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
163,163,"Desjonqueres, Camille",1,"Univ Wisconsin, Dept Biol Sci, Behav & Mol Ecol Grp, POB 413, Milwaukee, WI 53201 USA.",univ wisconsin,dept biol sci,53201,milwaukee,wi,usa,NA,N-8910-2017,0000-0002-6150-3264,WOS:000457630500010,41,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
164,164,"Lewandowski, Emma Nicole",3,"Univ Wisconsin, Dept Biol Sci, Behav & Mol Ecol Grp, POB 413, Milwaukee, WI 53201 USA.",univ wisconsin,dept biol sci,53201,milwaukee,wi,usa,NA,NA,NA,WOS:000457630500010,41,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
165,165,"Maliszewski, Jak",2,"Univ Wisconsin, Dept Biol Sci, Behav & Mol Ecol Grp, POB 413, Milwaukee, WI 53201 USA.",univ wisconsin,dept biol sci,53201,milwaukee,wi,usa,NA,NA,NA,WOS:000457630500010,41,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
166,2921,"Rodriguez, Rafael Lucas",5,"Univ Wisconsin, Dept Biol Sci, Behav & Mol Ecol Grp, POB 413, Milwaukee, WI 53201 USA.",univ wisconsin,dept biol sci,53201,milwaukee,wi,usa,NA,NA,NA,WOS:000457630500010,41,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
167,167,"Speck, Bretta",4,"Univ Wisconsin, Dept Biol Sci, Behav & Mol Ecol Grp, POB 413, Milwaukee, WI 53201 USA.",univ wisconsin,dept biol sci,53201,milwaukee,wi,usa,NA,NA,NA,WOS:000457630500010,41,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
168,168,"Hertel, Anne G.",1,"Senckenberg Biodivers & Climate Res Ctr BiK F, Frankfurt, Germany.",senckenberg biodivers & climate res ctr bik f,NA,NA,frankfurt,NA,germany,NA,NA,0000-0001-7952-8243,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
169,169,"Leclerc, Martin",2,"Univ Sherbrooke, Dept Biol, Canada Res Chair Evolutionary Demog & Conservat, Sherbrooke, PQ, Canada.",univ sherbrooke,dept biol,NA,sherbrooke,NA,canada,NA,AAR-4742-2020,0000-0002-4429-697X,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
170,170,"Mueller, Thomas",6,"Senckenberg Biodivers & Climate Res Ctr BiK F, Frankfurt, Germany.",senckenberg biodivers & climate res ctr bik f,NA,NA,frankfurt,NA,germany,NA,A-1740-2014,0000-0001-9305-7716,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
171,19725,"Pelletier, Fanie",4,"Univ Sherbrooke, Dept Biol, Canada Res Chair Evolutionary Demog & Conservat, Sherbrooke, PQ, Canada.",univ sherbrooke,dept biol,NA,sherbrooke,NA,canada,NA,NA,NA,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
172,172,"Warren, Dan",3,"Senckenberg Biodivers & Climate Res Ctr BiK F, Frankfurt, Germany.",senckenberg biodivers & climate res ctr bik f,NA,NA,frankfurt,NA,germany,NA,B-3821-2010,0000-0002-8747-2451,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
173,14214,"Zedrosser, Andreas",5,"Univ Coll Southeast Norway, Dept Environm & Hlth Studies, Bo, Norway.",univ coll southeast norway,dept environm & hlth studies,NA,bo,NA,norway,NA,NA,NA,WOS:000455323900012,42,J,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
174,174,"Frere, Celine H.",4,"Univ Sunshine Coast, Sippy Downs, Qld, Australia.",univ sunshine coast,sippy downs,NA,sippy downs,NA,australia,NA,B-4905-2013,0000-0002-9671-2138,WOS:000446232300005,43,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
175,36469,"Piza-Roca, Carme",1,"Univ Sunshine Coast, Sippy Downs, Qld, Australia.",univ sunshine coast,sippy downs,NA,sippy downs,NA,australia,NA,NA,NA,WOS:000446232300005,43,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
176,176,"Schoeman, David",3,"Univ Sunshine Coast, Sippy Downs, Qld, Australia.",univ sunshine coast,sippy downs,NA,sippy downs,NA,australia,NA,NA,0000-0003-1258-0885,WOS:000446232300005,43,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
177,177,"Strickland, Kasha",2,"Univ Sunshine Coast, Sippy Downs, Qld, Australia.",univ sunshine coast,sippy downs,NA,sippy downs,NA,australia,NA,AAR-5132-2021,0000-0002-2490-0607,WOS:000446232300005,43,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
178,178,"Jeffrey, Jennifer D.",2,"Univ Winnipeg, Dept Biol, Winnipeg, MB, Canada.",univ winnipeg,dept biol,NA,winnipeg,NA,canada,NA,NA,NA,WOS:000441515500015,44,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
179,179,"Louison, Michael J.",1,"Univ Illinois, Dept Nat Resources & Environm Sci, 1102 South Goodwin Ave, Urbana, IL 61801 USA.",univ illinois,dept nat resources & environm sci,61801,urbana,il,usa,NA,NA,0000-0002-8837-858X,WOS:000441515500015,44,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
180,180,"Stein, Jeffrey A.",4,"Illinois Nat Hist Survey, Champaign, IL 61820 USA.",illinois nat hist survey,NA,61820,champaign,il,usa,NA,B-9195-2013,0000-0003-3339-7430,WOS:000441515500015,44,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
181,181,"Suski, Cory D.",3,"Univ Illinois, Dept Nat Resources & Environm Sci, 1102 South Goodwin Ave, Urbana, IL 61801 USA.",univ illinois,dept nat resources & environm sci,61801,urbana,il,usa,NA,NA,0000-0001-8280-873X,WOS:000441515500015,44,J,2018,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD
